ID,ENDOR||PRODUCT,ENDOR||PRODUCT,VENDOR,PRODUCT,PRONAME,ANOTHERNAME,LANGUAGE,CLUE URL,LICENSE,DOWNLOAD1,DOWNLOAD2,DOWNLOAD3,DOWNLOAD4,DOWNLOAD5,openhub,备注,,,,,,
3971,  bitdamaged||geoblog,,bitdamaged,geoblog,geoBlog,"BitDamaged, 100% Customizable Blog","JavaScript,PHP",http://bitdamaged.sourceforge.net/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/bitdamaged/files/geoblog/,,,,,,,,,,,,
3972,  benders_calendar||benders_calendar,,benders_calendar,benders_calendar,Benders Calendar,,PHP,http://sourceforge.net/projects/benderscalendar/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/benderscalendar/files/benderscalendar/,,,,,,,,,,,,
3973,  faq-o-matic||faq-o-matic  jon_howell||faq-o-matic,  faq-o-matic||faq-o-matic  jon_howell||faq-o-matic,faq-o-matic,faq-o-matic,Faq-O-Matic,,Perl,http://faqomatic.sourceforge.net/fom-serve/cache/1.html,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/faqomatic/files/,,,,,,,,,,,,
3974,  faq-o-matic||faq-o-matic  jon_howell||faq-o-matic,  faq-o-matic||faq-o-matic  jon_howell||faq-o-matic,jon_howell,faq-o-matic,Faq-O-Matic,,Perl,http://faqomatic.sourceforge.net/fom-serve/cache/1.html,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/faqomatic/files/,,,,,,,,,,,,
3975,  achal_dhir||dual_dhcp_dns_server,,achal_dhir,dual_dhcp_dns_server,Dual DHCP DNS Server,,"C,C++",http://dhcp-dns-server.sourceforge.net/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/dhcp-dns-server/files/Dual%20DHCP%20DNS%20Server/,,,,,,,,,,,,
3976,  mike_helton||aoblogger,,mike_helton,aoblogger,aoblogger,,PHP,http://yourmomatron.com/,"Common Public License 1.0, GNU General Public License version 2.0 (GPLv2)",http://sourceforge.net/projects/aoblogger/files/,,,,,,,,,,,,
3977,  pdfdirectory||pdfdirectory,,pdfdirectory,pdfdirectory,PDFdirectory,,PHP,http://pdfdirectory.sourceforge.net/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/pdfdirectory/files/pdfdirectory/,,,,,,,,,,,,
3978,  bit_5_blog||bit_5_blog,,bit_5_blog,bit_5_blog,Bit 5 Blog,Bit5Blog,PHP,http://sourceforge.net/projects/bit5blog/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/bit5blog/files/,,,,,,,,,,,,
3979,  webspot||webspotblogging,,webspot,webspotblogging,WebspotBlogging,,"JavaScript,PHP",http://sourceforge.net/projects/webspotblogging/,Mozilla Public License 1.1 (MPL 1.1),svn://svn.code.sf.net/p/webspotblogging/code/,,,,,,,,,,,,
3980,  gnu||lsh,,gnu,lsh,GNU lsh,,C,http://ftp.ntu.edu.tw/gnu/lsh/,GNU General Public License version 2.0 (GPLv2),http://ftp.ntu.edu.tw/gnu/lsh/,,,,,,,,,,,,
3981,  kphone||kphone,,kphone,kphone,Kphone,,C++,http://sourceforge.net/projects/kphone/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/kphone/files/,,,,,,,,,,,,
3982,  john_lim||adodb,,john_lim,adodb,ADOdb,,PHP,http://adodb.sourceforge.net/,"BSD License, GNU Library or Lesser General Public License version 2.0 (LGPLv2)",https://github.com/ADOdb/ADOdb.git,,,,,,,,,,,,
3983,  will_estes_and_john_millaway||flex  will_estes||flex,  will_estes_and_john_millaway||flex  will_estes||flex,will_estes_and_john_millaway,flex,flex,flex: the fast lexical analyser,"C++,C",http://flex.sourceforge.net/,BSD License,git://git.code.sf.net/p/flex/flex,,,,,,,,,,,,
3984,  will_estes_and_john_millaway||flex  will_estes||flex,  will_estes_and_john_millaway||flex  will_estes||flex,will_estes,flex,flex,flex: the fast lexical analyser,"C++,C",http://flex.sourceforge.net/,BSD License,git://git.code.sf.net/p/flex/flex,,,,,,,,,,,,
3985,  bomberclone||bomberclone,,bomberclone,bomberclone,BomberClone,,"C,C++",http://www.bomberclone.de/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/bomberclone/files/bomberclone/,,,,,,,,,,,,
3986,  shareaza||shareaza,,shareaza,shareaza,Shareaza,,"C++,Assembly,IDL",http://shareaza.sourceforge.net/,GNU General Public License version 2.0 (GPLv2),svn://svn.code.sf.net/p/shareaza/code/trunk,,,,,,,,,,,,
3987,  spaiz||spaiz-nuke_cms,,spaiz,spaiz-nuke_cms,sPaiz-Nuke cms,sPaiZ-Nuke - New Way of CMS,PHP,http://sourceforge.net/projects/spaiz-nuke/,,http://sourceforge.net/projects/spaiz-nuke/files/sPaiZ-Nuke%20v1.3.x%20Lite%20Ru/,,,,,,License未知,,,,,,
3988,  php_gen||php_gen,,php_gen,php_gen,PHP GEN,,PHP,http://phpgen.scrypton.be/,GNU General Public License version 2.0 (GPLv2),http://phpgen.scrypton.be/,,,,,,,,,,,,
3989,  subzane||szusermgnt,,subzane,szusermgnt,SZUserMgnt,,PHP,https://code.google.com/p/tfcdmt/source/browse/trunk/SZUserMgnt,GNU General Public License,https://code.google.com/p/tfcdmt/source/browse/trunk/SZUserMgnt,,,,,,,,,,,,
3990,  thomas_rybak||mg2,,thomas_rybak,mg2,MG2,,PHP,http://www.sourcexref.com/xref/mg2/nav.html?admin.php.source.html,GNU General Public License,,,,,,,http://www.codeforge.cn/read/13938/english.PHP__html,,,,,,
3991,  easy_cms||easy_cms,,easy_cms,easy_cms,Easy CMS,,"JavaScript,PHP",http://sourceforge.net/projects/php-easy-cms/,GNU General Public License version 2.0 (GPLv2),svn://svn.code.sf.net/p/php-easy-cms/code/,,,,,,,,,,,,
3992,  neomail||neomail,,neomail,neomail,NeoMail,,Perl,http://sourceforge.net/projects/neomail/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/neomail/files/neomail/,,,,,,,,,,,,
3993,  pluggedout||pluggedout_blog,,pluggedout,pluggedout_blog,PluggedOut Blog,,PHP,http://sourceforge.net/projects/pluggedout/,GNU General Public License version 2.0 (GPLv2),svn://svn.code.sf.net/p/pluggedout/code/,https://github.com/jonbeckett/pluggedout-blog.git,,,,,,,,,,,
3994,  jonathan_beckett||pluggedout_nexus,,jonathan_beckett,pluggedout_nexus,PluggedOut Nexus,,PHP,http://sourceforge.net/projects/pluggedout/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/pluggedout/files/pluggedout-nexus/,,,,,,,,,,,,
3995,  powersave||powersave,,powersave,powersave,Powersave,,"C,C++",http://sourceforge.net/projects/powersave/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/powersave/files/,,,,,,,,,,,,
3996,  docmgr||docmgr,,docmgr,docmgr,DocMGR,,PHP,http://sourceforge.net/projects/docmgr/,GNU General Public License version 2.0 (GPLv2),svn://svn.code.sf.net/p/docmgr/code/trunk,,,,,,,,,,,,
3997,  fabrice_bellard||tiny_c_compiler,,fabrice_bellard,tiny_c_compiler,Tiny C Compiler,,c,http://bellard.org/tcc/,GNU Lesser General Public License,http://download.savannah.gnu.org/releases/tinycc/,,,,,,,,,,,,
3998,  cpg-nuke||dragonfly_cms  cpg-nuke||cpg_dragonfly_cms,  cpg-nuke||dragonfly_cms  cpg-nuke||cpg_dragonfly_cms,cpg-nuke,dragonfly_cms,Dragonfly CMS,CPG Dragonfly CMS,PHP,http://dragonflycms.org/,GNU General Public License version 2.0 (GPLv2),http://dragonflycms.googlecode.com/svn/trunk/,,,,,,,,,,,,
3999,  cpg-nuke||dragonfly_cms  cpg-nuke||cpg_dragonfly_cms,  cpg-nuke||dragonfly_cms  cpg-nuke||cpg_dragonfly_cms,cpg-nuke,cpg_dragonfly_cms,CPG Dragonfly CMS,Dragonfly CMS,PHP,http://dragonflycms.org/,GNU General Public License version 2.0 (GPLv2),http://dragonflycms.googlecode.com/svn/trunk/,,,,,,,,,,,,
4000,  dataparksearch||dataparksearch,,dataparksearch,dataparksearch,DataparkSearch,,"c,Shell",http://www.dataparksearch.org/,GNU General Public License,https://github.com/Maxime2/dataparksearch.git,,,,,,,,,,,,
4001,  cpaint||cpaint,,cpaint,cpaint,CPAINT,,"PHP,html,JavaScript",http://sourceforge.net/projects/cpaint/,GNU Library or Lesser General Public License version 2.0 (LGPLv2),svn://svn.code.sf.net/p/cpaint/code/trunk,,,,,,,,,,,,
4002,  bluez_project||hcidump,,bluez_project,hcidump,hcidump,,c,https://code.launchpad.net/ubuntu/+source/bluez-hcidump,GNU General Public License version 2.0 (GPLv2),https://code.launchpad.net/ubuntu/+source/bluez-hcidump,,,,,,,,,,,,
4003,  power_daemon||power_daemon,,power_daemon,power_daemon,Power Daemon,,c,http://power.sourceforge.net/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/power/files/powerd/,,,,,,,,,,,,
4004,  roberto_butti||calimba,,roberto_butti,calimba,CALimba,,PHP,http://sourceforge.net/projects/calimba/,GNU General Public License version 2.0 (GPLv2),svn://svn.code.sf.net/p/calimba/code/,,,,,,,,,,,,
4005,  ansilove||ansilove,,ansilove,ansilove,Ansilove,,PHP,http://ansilove.sourceforge.net/,MIT License,https://github.com/ansilove/ansilove.git,,,,,,,,,,,,
4006,  david_barrett||qwikiwiki,,david_barrett,qwikiwiki,QwikiWiki,,PHP,http://sourceforge.net/projects/qwikiwiki/,BSD License,http://sourceforge.net/projects/qwikiwiki/files/qwikiwiki/,,,,,,,,,,,,
4007,  pyblosxom||pyblosxom,,pyblosxom,pyblosxom,pyblosxom,,Python,http://pyblosxom.github.io/,MIT License,https://github.com/pyblosxom/pyblosxom.git,,,,,,,,,,,,
4008,  squishdot||squishdot,,squishdot,squishdot,squishdot,,"Python,html",http://sourceforge.net/projects/squishdot/,BSD License,svn://svn.code.sf.net/p/squishdot/code/,,,,,,,,,,,,
4009,  apache||log4net,,apache,log4net,Apache log4net,,C#,http://logging.apache.org/log4net/,Apache License Version 2.0,https://github.com/apache/log4net.git,,,,,,,,,,,,
4010,  perlblog||perlblog,,perlblog,perlblog,perlblog,,Perl,http://www.chronicled.org/perlblog/,GNU General Public License version 2.0 (GPLv2),http://www.chronicled.org/perlblog/step1.html,,,,,,,,,,,,
4011,  ilch.de||ilchclan,,ilch.de,ilchclan,ilchclan,,PHP,http://sourceforge.net/projects/ilchclan/,GNU General Public License version 2.0 (GPLv2),svn://svn.code.sf.net/p/ilchclan/code/trunk,,,,,,,,,,,,
4012,  nocc||nocc,,nocc,nocc,NOCC,,PHP,http://nocc.sourceforge.net/,GNU General Public License version 2.0 (GPLv2),svn://svn.code.sf.net/p/nocc/code/trunk,,,,,,,,,,,,
4013,,,oxfam_australia,emergencies_personnel_information_system,Emergenices Personnel Information System,,PHP,http://sourceforge.net/projects/empris/,Artistic License,http://sourceforge.net/projects/empris/files/empris/,,,,,,,,,,,,
4014,  lksctp||lksctp,,lksctp,lksctp,lksctp,Linux Kernel SCTP,C,http://lksctp.sourceforge.net/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/lksctp/files/lksctp/,,,,,,,,,,,,
4015,,,sws,sws_simple_web_server,Sws Web Server,,C,http://freecode.com/projects/ssws/,GNU General Public License,http://freecode.com/projects/ssws/,,,,,,,,,,,,
4016,  enterprise_payroll_systems||enterprise_payroll_systems,,enterprise_payroll_systems,enterprise_payroll_systems,Enterprise Payroll Systems,Enterprise Timesheet and Payroll,PHP,http://epayroll.sourceforge.net/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/epayroll/files/epayroll/,,,,,,,,,,,,
4017,  ufo2000||ufo2000,,ufo2000,ufo2000,UFO2000,,C++,http://ufo2000.sourceforge.net/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/ufo2000/files/,,,,,,,,,,,,
4018,  the_address_book||the_address_book,,the_address_book,the_address_book,The Address Book,,"JavaScript,PHP",http://sourceforge.net/projects/theaddressbook/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/theaddressbook/files/The%20Address%20Book/,,,,,,,,,,,,
4019,  the_address_book_reloaded||the_address_book_reloaded,,the_address_book_reloaded,the_address_book_reloaded,The Address Book Reloaded,,PHP,http://sourceforge.net/projects/tab-2/,GNU General Public License version 2.0 (GPLv2),svn://svn.code.sf.net/p/tab-2/code/trunk,,,,,,,,,,,,
4020,  jay_eckles||cgi_calendar,,jay_eckles,cgi_calendar,CGI Calendar,,Perl,http://cgicalendar.sourceforge.net/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/cgicalendar/files/cgicalendar/,,,,,,,,,,,,
4021,  phplib_team||phplib,,phplib_team,phplib,PHPLib,PHP Base Library,PHP,http://sourceforge.net/projects/phplib/,GNU Library or Lesser General Public License version 2.0 (LGPLv2),http://sourceforge.net/projects/phplib/files/phplib/,,,,,,,,,,,,
4022,  pear||pear_archive_zip,,pear,pear_archive_zip,PEAR Archive_Zip,,PHP,http://pear.php.net/package/Archive_Zip,GNU Lesser General Public License,https://github.com/pear/Archive_Zip.git,,,,,,,,,,,,
4023,  pear||pear_archive_tar,,pear,pear_archive_tar,PEAR Archive_Tar,,PHP,http://pear.php.net/package/Archive_Tar,BSD License,https://github.com/pear/Archive_Tar.git,,,,,,,,,,,,
4024,  pear||pear_liveuser,,pear,pear_liveuser,PEAR LiveUser,,PHP,http://pear.php.net/package/LiveUser/,GNU LESSER GENERAL PUBLIC LICENSE Version 2.1,https://github.com/pear/LiveUser.git,,,,,,,,,,,,
4025,  pear||xml_rpc,,pear,xml_rpc,PEAR XML_RPC,,PHP,https://pear.php.net/package/XML_RPC/,PHP License,https://pear.php.net/package/XML_RPC/download,,,,,,,,,,,,
4026,  pear||text_password,,pear,text_password,PEAR text_password,,PHP,http://pear.php.net/package/Text_Password,PHP license,https://github.com/pear/Text_Password.git,,,,,,,,,,,,
4027,  akarru||social_bookmarking_engine,,akarru,social_bookmarking_engine,Akarru Social BookMarking Engine,,PHP,http://sourceforge.net/projects/akarru/,GNU General Public License version 2.0 (GPLv2),svn://svn.code.sf.net/p/akarru/code/trunk,,,,,,,,,,,,
4028,  mute||mute,,mute,mute,MUTE,,C++,http://sourceforge.net/projects/mute-net/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/mute-net/files/,,,,,,,,,,,,
4029,  sauerbraten||sauerbraten,,sauerbraten,sauerbraten,Sauerbraten,Cube 2: Sauerbraten (game engine & FPS),"C++,GLSL(OpenGLShadingLanguage)",http://sauerbraten.org/,zlib/libpng License,svn://svn.code.sf.net/p/sauerbraten/code/,,,,,,,,,,,,
4030,  txtforum||txtforum,,txtforum,txtforum,txtForum,,"JavaScript,PHP",http://sourceforge.net/projects/txtforum1/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/txtforum1/files/,,,,,,,,,,,,
4031,  v-creator.com||v-creator,,v-creator.com,v-creator,v-creator,,PHP,http://sourceforge.net/projects/vcreator/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/vcreator/files/v-creator/,,,,,,,,,,,,
4032,  michiel_van_baak||mvblog,,michiel_van_baak,mvblog,MvBlog,,PHP,http://sourceforge.net/projects/mvblog/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/mvblog/files/MvBlog/,,,,,,,,,,,,
4033,  myscrapbook||myscrapbook,,myscrapbook,myscrapbook,myscrapbook,My Scrapbook,PHP,http://sourceforge.net/projects/myscrapbook/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/myscrapbook/files/myscrapbook%20%28Required%29/,,,,,,,,,,,,
4034,  e-blah||platinum,,e-blah,platinum,E-Blah Platinum,E-Blah BBS,Perl,http://www.eblah.com/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/eblah/files/E-Blah%20Platinum/,,,,,,,,,,,,
4035,  popfile||popfile,,popfile,popfile,POPFile,POPFile - Automatic Email Classification,Perl,http://getpopfile.org/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/popfile/files/,,,,,,,,,,,,
4036,  oreka||oreka,,oreka,oreka,Oreka,,"C++,Java",http://oreka.sourceforge.net/,GNU General Public License version 3.0 (GPLv3),svn://svn.code.sf.net/p/oreka/svn/trunk,,,,,,,,,,,,
4037,  vubb||vubb,,vubb,vubb,vuBB,vuBB Community Forums,PHP,http://vubb.com/,Other License,svn://svn.code.sf.net/p/vubb/code/trunk,,,,,,,,,,,,
4038,  xzgv||xzgv,,xzgv,xzgv,xzgv,,C,http://sourceforge.net/projects/xzgv/,GNU General Public License version 2.0 (GPLv2),svn://svn.code.sf.net/p/xzgv/code/trunk,,,,,,,,,,,,
4039,  jfacets||jfacets,,jfacets,jfacets,Jfacets,,Java,http://jfacets.rvkb.com/,GNU Library or Lesser General Public License version 2.0 (LGPLv2),svn://svn.code.sf.net/p/jfacets/svn/trunk,,,,,,,,,,,,
4040,  monopd||monopd,,monopd,monopd,monopd,,C++,http://sourceforge.net/projects/monopd/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/monopd/files/,,,,,,,,,,,,
4041,  cmsmelborp||cmsmelborp,,cmsmelborp,cmsmelborp,CMSmelborp,,PHP,http://sourceforge.net/projects/cmsmelborp/,Apache License V2.0,http://sourceforge.net/projects/cmsmelborp/files/cmsmelborp/,,,,,,,,,,,,
4042,  drupal||imce_module,,drupal,imce_module,Drupal IMCE module,,"JavaScript,PHP",https://www.drupal.org/project/imce,GNU General Public License version 2.0 (GPLv2),git://git.drupal.org/project/imce.git,,,,,,,,,,,,
4043,  phpgiggle||phpgiggle,,phpgiggle,phpgiggle,PHPGiggle,,PHP,http://sourceforge.net/projects/phpgiggle/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/phpgiggle/files/phpGiggle/,,,,,,,,,,,,
4044,  ixprim||ixprim_cms  ixprim-cms||ixprim,  ixprim||ixprim_cms  ixprim-cms||ixprim,ixprim,ixprim_cms,Ixprim CMS,Ixprim,PHP,http://sourceforge.net/projects/ixprim/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/ixprim/files/ixprim/,,,,,,,,,,,,
4045,  ixprim||ixprim_cms  ixprim-cms||ixprim,  ixprim||ixprim_cms  ixprim-cms||ixprim,ixprim-cms,ixprim,ixprim,Ixprim CMS,PHP,http://sourceforge.net/projects/ixprim/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/ixprim/files/ixprim/,,,,,,,,,,,,
4046,  nidelven_it||issue_dealer,,nidelven_it,issue_dealer,Issue Dealer,,Python,http://issuedealer.com/,GNU LESSER GENERAL PUBLIC LICENSE Version 2.1,http://issuedealer.com/#downloads,,,,,,,,,,,,
4047,  phprpc||phprpc,,phprpc,phprpc,PHPRPC,,"Java,PHP,Perl,JavaScript,Python,Ruby",http://www.phprpc.org/zh_CN/,GNU General Public License version 2.0 (GPLv2),http://www.phprpc.org/zh_CN/download/,https://svn.code.sf.net/p/php-rpc/code/,,,,,,,,,,,
4048,  cantico||ovidentia  ovidentia||ovidentia,  cantico||ovidentia  ovidentia||ovidentia,cantico,ovidentia,ovidentia,,PHP,https://www.openhub.net/p/4012/enlistments,GPL-2.0+,https://laucho@bitbucket.org/cantico/ovidentia.git master,,,,,,,,,,,,
4049,  cantico||ovidentia  ovidentia||ovidentia,  cantico||ovidentia  ovidentia||ovidentia,ovidentia,ovidentia,ovidentia,,PHP,https://www.openhub.net/p/4012/enlistments,GPL-2.0+,https://laucho@bitbucket.org/cantico/ovidentia.git master,,,,,,,,,,,,
4050,  bittorrent||bittorrent,,bittorrent,bittorrent,bittorrent,,Python,https://www.openhub.net/p/bittorrent/enlistments,BitTorrent Open Source License,:pserver:anonymous:@bittorrent.cvs.sourceforge.net:/cvsroot/bittorrent BitTorrent,,,,,,,,,,,,
4051,  my_little_homepage||my_little_forum  my_little_forum||my_little_forum  mylittleforum||my_little_forum,  my_little_homepage||my_little_forum  my_little_forum||my_little_forum  mylittleforum||my_little_forum,my_little_homepage,my_little_forum,My Little Forum,,PHP,http://sourceforge.net/projects/mylittleforum/,GNU General Public License version 2.0 (GPLv2),git://git.code.sf.net/p/mylittleforum/code,,,,,,,,,,,,
4052,  my_little_homepage||my_little_forum  my_little_forum||my_little_forum  mylittleforum||my_little_forum,  my_little_homepage||my_little_forum  my_little_forum||my_little_forum  mylittleforum||my_little_forum,my_little_forum,my_little_forum,My Little Forum,,PHP,http://sourceforge.net/projects/mylittleforum/,GNU General Public License version 2.0 (GPLv2),git://git.code.sf.net/p/mylittleforum/code,,,,,,,,,,,,
4053,  my_little_homepage||my_little_forum  my_little_forum||my_little_forum  mylittleforum||my_little_forum,  my_little_homepage||my_little_forum  my_little_forum||my_little_forum  mylittleforum||my_little_forum,mylittleforum,my_little_forum,My Little Forum,,PHP,http://sourceforge.net/projects/mylittleforum/,GNU General Public License version 2.0 (GPLv2),git://git.code.sf.net/p/mylittleforum/code,,,,,,,,,,,,
4054,  debian||python-dns,,debian,python-dns,PyDNS,python-dns,Python,http://sourceforge.net/projects/pydns/,Python License (CNRI Python License),:pserver:anonymous@pydns.cvs.sourceforge.net:/cvsroot/pydns,,,,,,,,,,,,
4055,  phpmybittorrent||phpmybittorrent,,phpmybittorrent,phpmybittorrent,PHPmybittorrent,,PHP,https://www.openhub.net/p?q=phpmybittorrent,GPL-2.0+,:pserver:anonymous:@phpmybittorrent.cvs.sourceforge.net:/cvsroot/phpmybittorrent phpMyBitTorrent-Nuke,,,,,,,,,,,,
4056,  torrentflux||torrentflux,,torrentflux,torrentflux,torrentflux,,PHP,http://sourceforge.net/projects/torrentflux/,,svn://svn.code.sf.net/p/torrentflux/svn/trunk,,,,,,,,,,,,
4057,  jboss||jboss  jboss||jboss_application_server,  jboss||jboss  jboss||jboss_application_server,jboss,jboss_application_server,JBoss Application Server,jboss,Java,https://www.openhub.net/p/jboss,LGPL,http://anonsvn.jboss.org/repos/jbossas/trunk,https://github.com/wildfly/wildfly,,,,,,,,,,,
